name,description,url,image_url
Vite TTSTC per fissaggio carp…,"Vite TTSTC per fissaggio carpenteria - vite con rinforzo sottotesta, zincata bianca idoneo per legni duri, massiccio e lamellare. Fissaggio di carpenteria metallica ad elementi in legno
 punta fresantefiletto singoloringrossamento sottotesta per chiudere il foro degli elementi di carpenteria metallica",https://www.unishop.it/5x70/0196-805-70-01,https://www.unishop.it/media/a0/4d/52/1742240736/0196-805-60_MAINPIC_high.webp
Tappo coprivite in plastica,Tappo coprivite in plastica idoneo per vite TPS con foro nell’impronta per viti fino a Ø 5mm,https://www.unishop.it/oe12-bianco/0590-122-5-02,https://www.unishop.it/media/b5/2c/c2/1742240743/0590-122-5_MAINPIC_high.webp
Vite truciolare TPS,Vite truciolare TPS - impronta Pozidriv,https://www.unishop.it/viteria/viti-per-legno/vite-truciolare-tps/,https://www.unishop.it/media/96/25/7e/1742234498/0198-24-12_MAINPIC_high.webp
Vite truciolare TPS con foro,"Vite truciolare TPS con foro - impronta Pozidriv, zincata bianca impronta con foro per tappo coprivite in plastica",https://www.unishop.it/vite-truciolare-tps-con-foro/e7626847-809d-4d7f-826c-6fc4656b9816,https://www.unishop.it/media/fe/57/b2/1742240570/0174-345-20_MAINPIC_high.webp
Vite truciolare TPS TX,Vite truciolare TPS TX - Inox A2,https://www.unishop.it/vite-truciolare-tps-tx/aa174102-daa1-426b-a56d-1dbc1f13b83c,https://www.unishop.it/media/ca/db/8e/1742240201/0162-35-16_MAINPIC_high.webp
Vite truciolare TPS TX  speciale,"Vite truciolare TPS TX  speciale - zincata gialla particolarmente indicato per fissaggi carpenteria invisibili
 certificata ETA-12/0373",https://www.unishop.it/vite-truciolare-tps-tx-speciale/ec20d484-4f48-42b0-9b89-8f7551114295,https://www.unishop.it/media/57/7e/0c/1742240595/0685-109-480_MAINPIC_high.webp
Vite truciolare TPR TX,"Vite truciolare TPR TX - zincata gialla particolarmente indicato per fissaggi di listelli, perline e battiscopa. Grazie alla testa ridotta e le alette sottotesta, facilita la penetrazione all’interno del legno senza rovinare la sede di battuta",https://www.unishop.it/vite-truciolare-tpr-tx/3dd15b4e-1ec3-4b90-99ba-8363e2143e03,https://www.unishop.it/media/60/7a/da/1742240599/0176-35-45_MAINPIC_high.webp
Vite truciolare TPS TX per fissaggio distanziato,"Vite truciolare TPS TX per fissaggio distanziato - zincata bianca particolarmente indicato per livellare pannellature su pavimenti, pareti e controsoffitti. Utilizzabile per pannelli in legno, compensato e materiali derivati dal legno, la testa autosvasante evita screpolature, fenditure o sfaldamenti della superficie, non necessita di preforatura",https://www.unishop.it/vite-truciolare-tps-tx-per-fissaggio-distanziato/59a8ae75-1084-4eed-9bb7-f4b0cb19bb4b,https://www.unishop.it/media/5c/2d/f6/1742240605/0177-6-60_MAINPIC_high.webp
Vite truciolare TCB,Vite truciolare TCB - impronta Pozidriv,https://www.unishop.it/viteria/viti-per-legno/vite-truciolare-tcb/,https://www.unishop.it/media/59/6e/72/1742234500/0196-3-10_MAINPIC_high.webp
Vite truciolare TMT,"Vite truciolare TMT - impronta Pozidriv, zincata bianca",https://www.unishop.it/vite-truciolare-tmt/91932ba9-9518-4a9e-86cf-b90c25375f00,https://www.unishop.it/media/2b/b6/24/1742240645/0175-940-30_MAINPIC_high.webp
Vite truciolare TB,"Vite truciolare TB - impronta TX, zincata nera con collarino sottotesta, utilizzata prevalentemente per il fissaggio di bandelle",https://www.unishop.it/vite-truciolare-tb/a8e39635-d55a-4bec-8cf0-d988334b80ba,https://www.unishop.it/media/aa/7e/1a/1742240650/0196-050-30_MAINPIC_high.webp
Vite truciolare TGS,"Vite truciolare TGS - impronta Pozidriv, ottonata",https://www.unishop.it/vite-truciolare-tgs/ec5e0298-c910-4538-ae0f-51d5102eb5d9,https://www.unishop.it/media/8a/3d/63/1742240659/0195-33-17_MAINPIC_high.webp
Vite di congiunzione legno-metallo,Vite di congiunzione legno-metallo - zincata bianca,https://www.unishop.it/vite-di-congiunzione-legno-metallo/edd4035e-7f2d-46b1-989f-431a89df143d,https://www.unishop.it/media/a7/26/40/1742240663/0232-10-100_MAINPIC_high.webp
Tirafondo,Tirafondo - vite per legno a testa esagonale,https://www.unishop.it/viteria/viti-per-legno/tirafondo/,https://www.unishop.it/media/21/a7/18/1742234501/0192-10-100_MAINPIC_high.webp
Vite TTSTC per fissaggio carpenteria,"Vite TTSTC per fissaggio carpenteria - vite con rinforzo sottotesta, zincata bianca idoneo per legni duri, massiccio e lamellare. Fissaggio di carpenteria metallica ad elementi in legno
 punta fresantefiletto singoloringrossamento sottotesta per chiudere il foro degli elementi di carpenteria metallica",https://www.unishop.it/vite-ttstc-per-fissaggio-carpenteria/a3ac586d-8a28-4bc6-896d-85b45c2150bb,https://www.unishop.it/media/a0/4d/52/1742240736/0196-805-60_MAINPIC_high.webp
Tappo coprivite in plastica,Tappo coprivite in plastica idoneo per vite TPS con foro nell’impronta per viti fino a Ø 5mm,https://www.unishop.it/tappo-coprivite-in-plastica/90d9c14b-ffc6-4343-a087-8161f948b3e9,https://www.unishop.it/media/b5/2c/c2/1742240743/0590-122-5_MAINPIC_high.webp
Viti testa tonda con quadro s…,"Viti testa tonda con quadro sottotesta - completa di dado classe 4.8 UNI 5732, DIN 603 zincata biancafilettatura metrica ISO a passo grossofiletto parziale",https://www.unishop.it/m8x60/1223-8-60-01,https://www.unishop.it/media/8c/c0/a0/1742240748/0223-10-100_MAINPIC_high.webp
Inox A2,"Vite Sparibo per legno - vite con punta autoforante per legno idonea per il fissaggio di recinzioni, pavimenti, rivestimenti in legno, facciate in legno, cornici e casseforme
 certificata ETA-11/0106valori di estrazione ottimaliimpronta TXridotta azione di dilatazionespeciale rivestimento resistente alle torsioni e alle lesionileggera svasatura della testa",https://www.unishop.it/4x50/0164-24-50-01,https://www.unishop.it/media/22/04/8c/1742240797/0164-24-35_MAINPIC_high.webp
Inox A2 impronta TX,"Vite Hardwood idonea per impieghi su legni duri ed extra duri quali terrazze, piscine, arredi esterni e recinzioni
 
testa tagliente ridotta autosvasante e autolivellante
filetto singolo con geometria speciale a nervatura trasversale
impronta TX
punta con intaglio fresante
nessun preforo necessario",https://www.unishop.it/5x80/0165-5-80-01,https://www.unishop.it/media/1f/d1/8e/1742234506/0165-45-35_MAINPIC_high.webp
Viti testa tonda con quadro s…,"Viti testa tonda con quadro sottotesta - in acciaio Inox A2 UNI 5732, DIN 603 filettatura metrica ISO a passo grossofiletto parziale",https://www.unishop.it/m5x50/0224-5-50-01,https://www.unishop.it/media/c9/f2/95/1742240783/0224-10-100_MAINPIC_high.webp
