nome_prodotto,marca,descrizione,url_immagine
Lama per tagli dal pieno EXPERT MAII 32 APIT MultiMax Per utensili multifunzione,Bosch,"Lunga durata nel taglio della lamiera e di materiali abrasivi
Eccezionale durata garantita da Bosch Carbide Technology
Il rivestimento extra rende il metallo duro più resistente
Attacco StarlockMax per il massimo trasferimento della potenza ed un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/352336-82/product-image/720x410/lama-per-tagli-dal-pieno-expert-maii-32-apit-multimax-2867247.png
Piastra di levigatura EXPERT AVZ 90 RT4 Per utensili multifunzione,Bosch,"Lunga durata nella levigatura di diversi materiali
Eccezionale durata garantita da Bosch Carbide Technology
La forma a delta permette di raggiungere gli angoli offrendo quindi una levigatura efficiente
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/352388-82/product-image/720x410/expert-sanding-plate-piastra-di-levigatura-per-utensile-multifunzione-avz-90-rt4-90-mm-2608900047.png
Lama per tagli dal pieno EXPERT PAII 52 APIT MultiMax Per utensili multifunzione,Bosch,"Lunga durata nel taglio della lamiera e di materiali abrasivi
Eccezionale durata garantita da Bosch Carbide Technology
Il rivestimento extra rende il metallo duro più resistente
Attacco StarlockPlus per il massimo trasferimento della potenza ed un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/352333-82/product-image/720x410/lama-per-utensili-multifunzione-expert-multimax-paii-52-apit-52-mm-2608900030.png
Piastra di levigatura EXPERT AVZ 90 RT6 Per utensili multifunzione,Bosch,"Lunga durata nella levigatura di diversi materiali
Eccezionale durata garantita da Bosch Carbide Technology
La forma a delta permette di raggiungere gli angoli offrendo quindi una levigatura efficiente
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/349977-82/product-image/720x410/expert-sanding-plate-piastra-di-levigatura-per-utensile-multifunzione-avz-90-rt6-90-mm-2608900049.png
Lama per tagli dal pieno EXPERT PAIZ 32 APIT MultiMax Per utensili multifunzione,Bosch,"Lunga durata nel taglio della lamiera e di materiali abrasivi
Eccezionale durata garantita da Bosch Carbide Technology
Il rivestimento extra rende il metallo duro più resistente
Attacco StarlockPlus per il massimo trasferimento della potenza ed un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/352326-82/product-image/720x410/lama-per-tagli-dal-pieno-expert-paiz-32-apit-multimax-2867251.png
Lama segmentata EXPERT ACZ 105 ET Multi Material Per utensili multifunzione,Bosch,"Lunga durata nel taglio di materiali abrasivi e compositi
Eccezionale durata garantita da Bosch Carbide Technology
La lama di spessore elevato presenta una solidità ed una stabilità aggiuntive
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/349813-82/product-image/720x410/lama-segmentata-expert-acz-105-et-multi-material-2867227.png
"Foglio abrasivo PRO F460 Per utensili multifunzione, Per levigatrici a delta",Bosch,"Resistenza nella levigatura di vernice e legno
Supporto in carta di tipo F resistente al calore
Basta applicarlo con il sistema a strappo",https://www.bosch-professional.com/it/it/ocsmedia/471161-82/product-image/720x410/foglio-abrasivo-pro-f460-3077687.png
Lama per taglio dal pieno PRO AIZ 32 APIB Per utensili multifunzione,Bosch,"Lunga durata nel taglio di legno, metallo morbido e plastica
Combina denti duri e corpo flessibile grazie alla saldatura bimetallica
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/466387-82/product-image/720x410/lama-per-taglio-dal-pieno-pro-aiz-32-apib-3082160.png
Lama per taglio dal pieno PRO AIZ 32 BSPIB Per utensili multifunzione,Bosch,"Lunga durata nel taglio di legno duro e materiali legnosi abrasivi
Combina denti duri e corpo flessibile grazie alla saldatura bimetallica
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/466399-82/product-image/720x410/lama-per-taglio-dal-pieno-pro-aiz-32-bspib-3082161.png
Lama per taglio dal pieno PRO AIZ 32 AIB Per utensili multifunzione,Bosch,"Lunga durata nel taglio del metallo morbido
Combina denti duri e corpo flessibile grazie alla saldatura bimetallica
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/466411-82/product-image/720x410/lama-per-taglio-dal-pieno-pro-aiz-32-aib-3082162.png
Lama per taglio dal pieno PRO AII 65 APIB Per utensili multifunzione,Bosch,"Lunga durata nel taglio di legno, metallo morbido e plastica
Combina denti duri e corpo flessibile grazie alla saldatura bimetallica
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/466423-82/product-image/720x410/lama-per-taglio-dal-pieno-pro-aii-65-apib-3082163.png
Lama per taglio dal pieno PRO AII 65 BSPIB Per utensili multifunzione,Bosch,"Lunga durata nel taglio di legno duro e materiali legnosi abrasivi
Combina denti duri e corpo flessibile grazie alla saldatura bimetallica
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/466435-82/product-image/720x410/lama-per-taglio-dal-pieno-pro-aii-65-bspib-3082164.png
Lama PRO AYZ 53 BPB Dual-Tec Per utensili multifunzione,Bosch,"Versatilità sul lavoro
Il design asimmetrico consente 2 funzioni
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/466456-82/product-image/720x410/lama-pro-ayz-53-bpb-dual-tec-3082165.png
Lama segmentata PRO ACZ 100 BB Per utensili multifunzione,Bosch,"Lunga durata nel taglio dei materiali legnosi abrasivi
Combina denti duri e corpo flessibile grazie alla saldatura bimetallica
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/466468-82/product-image/720x410/lama-segmentata-pro-acz-100-bb-3082166.png
Lama segmentata PRO ACZ 85 EIB Per utensili multifunzione,Bosch,"Lunga durata nel taglio di legno e metallo morbido
Combina denti duri e corpo flessibile grazie alla saldatura bimetallica
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/466447-82/product-image/720x410/lama-segmentata-pro-acz-85-eib-3082167.png
Lama segmentata per stucco PRO ACZ 85 RT3 Per utensili multifunzione,Bosch,"Durata extra-lunga per la rimozione dello stucco
Grana in metallo duro resistente ed efficace
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/466474-82/product-image/720x410/lama-segmentata-per-stucco-pro-acz-85-rt3-3082168.png
Lama per taglio dal pieno PRO AIZ 32 RT5 Per utensili multifunzione,Bosch,"Maggiore funzionalità nella sostituzione delle piastrelle
Doppio design per la massima efficienza
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/466480-82/product-image/720x410/lama-per-utensile-multifunzione-pro-aiz-32-rt5-2-5-x-32-mm-2608669122.png
Lama segmentata PRO ACZ 100 SWB Per utensili multifunzione,Bosch,"Velocità nel taglio dei materiali isolanti
Lama seghettata per il taglio di lana di roccia e lana di vetro
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/466483-82/product-image/720x410/lama-per-utensile-multifunzione-pro-acz-100-swb-100-mm-2608669123.png
Coltello per moquette PRO ASZ 32 SC Per utensili multifunzione,Bosch,"Velocità nel taglio di moquette e altri materiali morbidi
Lama affilata per materiali morbidi
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/466453-82/product-image/720x410/lama-per-utensile-multifunzione-pro-asz-32-sc-24-x-11-mm-2608669088.png
Coltello per sigillante PRO ALI 12 SC Per utensili multifunzione,Bosch,"Rimozione veloce del sigillante per teak
Lama affilata per materiali morbidi
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/466487-82/product-image/720x410/lama-per-utensile-multifunzione-pro-ali-12-sc-4-x-12-mm-2608669124.png
Lama per taglio dal pieno PRO PAIZ 32 APB Per utensili multifunzione,Bosch,"Taglio rapido di legno, metallo morbido e plastica
Combina denti duri e corpo flessibile grazie alla saldatura bimetallica
Attacco StarlockPlus per il massimo trasferimento della potenza ed un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/466503-82/product-image/720x410/lama-per-taglio-dal-pieno-pro-paiz-32-apb-3082173.png
Lama per taglio dal pieno PRO PAII 65 APB Per utensili multifunzione,Bosch,"Taglio rapido di legno, metallo morbido e plastica
Combina denti duri e corpo flessibile grazie alla saldatura bimetallica
Attacco StarlockPlus per il massimo trasferimento della potenza ed un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/466506-82/product-image/720x410/lama-per-taglio-dal-pieno-pro-paii-65-apb-3082174.png
Lama per taglio dal pieno PRO MAII 32 APB Per utensili multifunzione,Bosch,"Taglio rapido di legno, metallo morbido e plastica
Combina denti duri e corpo flessibile grazie alla saldatura bimetallica
Attacco StarlockMax per il massimo trasferimento della potenza ed un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/466512-82/product-image/720x410/lama-per-taglio-dal-pieno-pro-maii-32-apb-3082175.png
Lama per taglio dal pieno PRO MAII 52 APB Per utensili multifunzione,Bosch,"Taglio rapido di legno, metallo morbido e plastica
Combina denti duri e corpo flessibile grazie alla saldatura bimetallica
Attacco StarlockMax per il massimo trasferimento della potenza ed un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/466521-82/product-image/720x410/lama-per-taglio-dal-pieno-pro-maii-52-apb-3082176.png
Lama segmentata PRO MACZ 145 BB Per utensili multifunzione,Bosch,"Taglio veloce di materiali legnosi abrasivi
Combina denti duri e corpo flessibile grazie alla saldatura bimetallica
Attacco StarlockMax per il massimo trasferimento della potenza ed un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/466530-82/product-image/720x410/lama-per-utensile-multifunzione-pro-macz-145-bb-100-x-50-mm-2608669139.png
Lama Coltello per silicone PRO MAII 32 SLC Per utensili multifunzione,Bosch,"Velocità nella rimozione del sigillante
Lama extra large per velocità e potenza
Attacco StarlockMax per il massimo trasferimento della potenza ed un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/466533-82/product-image/720x410/lama-coltello-per-silicone-pro-maii-32-slc-3082178.png
Lama per angoli PRO MATI 68 RT3 Per utensili multifunzione,Bosch,"Durata extra-lunga per la rimozione dello stucco
Grana in metallo duro resistente ed efficace
Attacco StarlockMax per il massimo trasferimento della potenza ed un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/466545-82/product-image/720x410/lama-per-utensile-multifunzione-pro-mati-68-rt3-2-8-x-68-mm-2608669144.png
Coltello per silicone PRO MAII 32 SC Per utensili multifunzione,Bosch,"Rimozione veloce del silicone
Lama extra large per velocità e potenza
Attacco StarlockMax per il massimo trasferimento della potenza ed un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/466539-82/product-image/720x410/coltello-per-silicone-pro-maii-32-sc-3082179.png
Piastra di levigatura PRO AVZ 93 G Per utensili multifunzione,Bosch,"Accesso più agevole per la levigatura degli angoli
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/466491-82/product-image/720x410/accessorio-per-utensile-multifunzione-pro-avz-93-g-93-mm-2608669125.png
Levigaprofili PRO AUZ 70 G Per utensili multifunzione,Bosch,"Levigatura efficace delle rotaie
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/466494-82/product-image/720x410/levigaprofili-pro-auz-70-g-70-x-65-mm-5-pz-2608669126.png
ATZ 52 SC Raschietto per utensili multifunzione Per utensili multifunzione,Bosch,"La lama affilata è ideale per la rimozione di materiale solido e fragile
Corpo in HCS rigido e saldo per un solido raschietto resistente alla piegatura durante la rimozione dei residui induriti
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/230623-82/product-image/720x410/atz-52-sc-raschietto-per-utensili-multifunzione-2867513.png
ATZ 52 SFC Raschietto per utensili multifunzione Per utensili multifunzione,Bosch,"Lama affilata per raschiare il materiale senza fatica
Il duttile corpo in HCS è elastico e flessibile, rendendolo ideale per l'eliminazione dei residui teneri
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/230624-82/product-image/720x410/atz-52-sfc-raschietto-per-utensili-multifunzione-2867514.png
AIZ 28 SC Taglierina per utensili multifunzione Per utensili multifunzione,Bosch,"La lama affilata è idonea per il taglio dei materiali duttili
Taglio facile grazie alla punta acuminata e al tagliente affilato come un rasoio su entrambi i lati della lama
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/230557-82/product-image/720x410/aiz-28-sc-taglierina-per-utensili-multifunzione-2867516.png
ACZ 70 RT5 Lame per utensili multifunzione Per utensili multifunzione,Bosch,"La lama estremamente sottile con larghezza di taglio di 1,6 mm realizza tagli fini precisi
Il tagliente della lama, rivestito in Carbide-RIFF ultrafine a grana 50 realizza tagli puliti e sottili
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/230553-82/product-image/720x410/acz-70-rt5-lame-per-utensili-multifunzione-2867517.png
"Set universale per utensili multifunzione, 13 pz. Per utensili multifunzione",Bosch,"Ciascun accessorio Starlock è selezionato per convenienza e prestazioni, formando un set per varie applicazioni
Il set è dotato di accessori Starlock per taglio, taglio dal pieno, levigatura e raschiatura di vari materiali",https://www.bosch-professional.com/it/it/ocsmedia/231201-82/product-image/720x410/set-universale-13-pz-2608661694.png
"F460 Best for Wood and Paint Per utensili multifunzione, Per levigatrici a delta",Bosch,"Carta di supporto F/E duratura per un utilizzo continuo e finiture professionali
Pregiato corindone semi-friabile e carburo di silicio per una asportazione del materiale precisa e dai risultati eccellenti
Basta applicarlo con il sistema a strappo",https://www.bosch-professional.com/it/it/ocsmedia/292094-82/product-image/720x410/foglio-abrasivo-f460-bfwp-set-60-120-240-93mm-2608621690.png
"Set per piastrelle per utensili multifunzione, 4 pz. Per utensili multifunzione",Bosch,"4 accessori Starlock per levigatura, rifilatura, raschiatura e taglio dal pieno
Sistema a innesto Starlock per smontare e sostituire velocemente la lama in 3 secondi senza necessità di toccarla",https://www.bosch-professional.com/it/it/ocsmedia/231202-82/product-image/720x410/set-per-piastrelle-da-4-pz-2608661695.png
"Set pavimenti/installazioni per utensili multifunzione, 4 pz Per utensili multifunzione",Bosch,"Ciascuna lama Starlock è selezionata singolarmente per prestazioni particolari, in un pregiato set per pavimentazione
Il set comprende accessori Starlock per taglio, taglio dal pieno e raschiatura di vari materiali",https://www.bosch-professional.com/it/it/ocsmedia/231203-82/product-image/720x410/set-4-pezzi-per-pavimenti-installazioni-2608661696.png
"Panno in feltro Per levigatrici a delta, Per utensili multifunzione",Bosch,,https://www.bosch-professional.com/it/it/ocsmedia/269939-82/product-image/720x410/panno-in-feltro-2894965.png
"i-BOXX Pro, 34 pz. Per utensili multifunzione",Bosch,"Accessori Starlock selezionati per convenienza e prestazioni, in un set completo economico per applicazioni universali
Il set è dotato di accessori Starlock per taglio, taglio dal pieno, levigatura, raschiatura e taglio di vari materiali",https://www.bosch-professional.com/it/it/ocsmedia/231174-82/product-image/720x410/set-i-boxx-pro-per-finiture-di-interni-34-pz-2608662013.png
Feltro di lucidatura Per levigatrici a delta,Bosch,"Idonea per l'uso con le levigatrici a delta
Basta applicarlo con il sistema a strappo",https://www.bosch-professional.com/it/it/ocsmedia/258163-82/product-image/720x410/feltro-di-lucidatura-2608613016.png
Lama segmentata MACZ 145 MT4 Per utensili multifunzione,Bosch,"Eccellente profondità di taglio di 50 mm e larghezza di taglio di 100 mm
Il bordo in metallo duro fuso rafforza la lama potenziandone la durata
Attacco StarlockMax per il massimo trasferimento della potenza ed un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/273419-82/product-image/720x410/lama-segmentata-macz-145-mt4-2608664227.png
"Set di lame Starlock Best of Cutting, 5 pezzi Per utensili multifunzione",Bosch,"Contiene lame con elevata durata per tutti i tipi di taglio
Sistema a innesto Starlock per smontare e sostituire velocemente la lama in 3 secondi senza necessità di toccarla",https://www.bosch-professional.com/it/it/ocsmedia/251818-82/product-image/720x410/set-per-taglio-wood-and-metal-da-5-pezzi-per-utensili-multifunzione-2608664131.png
"Set di lame Starlock Best of Heavy Duty, 4 pezzi Per utensili multifunzione",Bosch,"Contiene lame per tagli profondi e veloci
Il sistema Starlock Max offre la massima profondità, velocità e versatilità nelle applicazioni gravose",https://www.bosch-professional.com/it/it/ocsmedia/260058-82/product-image/720x410/set-heavy-duty-da-4-pezzi-per-utensili-multifunzione-2608664132.png
"Set Starlock Best of Sanding, 6 pezzi Per utensili multifunzione",Bosch,"Contiene lame per levigature grezze e veloci con durata extra-lunga
Sistema a innesto Starlock per smontare e sostituire velocemente la lama in 3 secondi senza necessità di toccarla",https://www.bosch-professional.com/it/it/ocsmedia/274199-82/product-image/720x410/set-di-levigatura-starlock-2608664133.png
"Set per elettricisti e cartongesso per utensili multifunzione, 6 pezzi Per utensili multifunzione",Bosch,"Ogni lama Starlock è selezionata per tutti i lavori tipici degli elettricisti, come il taglio di una presa di corrente quadrata e il lavoro di adattamento generale
Il set comprende accessori Starlock per taglio e taglio dal pieno di vari materiali",https://www.bosch-professional.com/it/it/ocsmedia/286808-82/product-image/720x410/set-starlock-per-elettricisti-e-cartongesso-2608664622.png
"Set per legno per utensili multifunzione, 7 pz. Per utensili multifunzione",Bosch,"Ogni lama Starlock è selezionata per tutte le lavorazioni tipiche del legno, come il taglio di infissi di porte, piccoli lavori di adattamento e intagli
Il set comprende accessori Starlock per taglio e taglio dal pieno di vari materiali",https://www.bosch-professional.com/it/it/ocsmedia/286843-82/product-image/720x410/set-starlock-per-legno-2608664623.png
"Set per ristrutturazione per utensili multifunzione, 8 pz. Per utensili multifunzione",Bosch,"Ogni lama Starlock è selezionata per tutti i tipi di lavori di ristrutturazione tipici, inclusi intagli nel legno, lavori di piastrellatura, lavori di levigatura negli angoli, raschiatura dei residui
Il set comprende accessori Starlock per taglio, taglio dal pieno, raschiatura e levigatura di vari materiali",https://www.bosch-professional.com/it/it/ocsmedia/286850-82/product-image/720x410/set-starlock-per-risanamento-2608664624.png
Dispositivo di aspirazione polvere Per utensili multifunzione,Bosch,Il dispositivo di aspirazione della polvere viene utilizzato per l'aspirazione della polvere di levigatura in combinazione con la piastra di levigatura AVI 93 G.,https://www.bosch-professional.com/it/it/ocsmedia/428891-82/product-image/720x410/dispositivo-di-aspirazione-polvere-2893863.png
AII 65 BSPC Lama per utensili multifunzione Per utensili multifunzione,Bosch,"La configurazione tridimensionale giapponese dei denti riduce al minimo lo sviluppo di calore per tagli privi di strappi
Il design piatto riduce l'oscillazione, consentendo tagli controllati grazie alla trasmissione diretta dell'energia
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/230562-82/product-image/720x410/aii-65-bspc-lama-per-utensili-multifunzione-2867546.png
AIZ 32 EPC Lama per utensili multifunzione Per utensili multifunzione,Bosch,"Il tagliente arrotondato della lama (Curved-Tec) consente un taglio dal pieno preciso e morbido
Il solido sistema di montaggio riduce l'oscillazione, per tagli controllati grazie alla trasmissione diretta dell'energia
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/284258-82/product-image/720x410/aiz-32-epc-lama-per-utensili-multifunzione-2867455.png
PAIZ 32 EPC Lame per utensili multifunzione Per utensili multifunzione,Bosch,"Lunghezza di 60 mm per una maggiore portata della lama
Il solido sistema di montaggio riduce le oscillazioni per ampi tagli controllati
Attacco StarlockPlus per il massimo trasferimento della potenza ed un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/230566-82/product-image/720x410/lama-per-tagli-dal-pieno-hcs-paiz-32-epc-wood-2608662561.png
AII 65 APC Lama per utensili multifunzione Per utensili multifunzione,Bosch,"Il tagliente arrotondato della lama (Curved-Tec) consente un taglio dal pieno preciso e morbido
Il design piatto riduce l'oscillazione, per tagli controllati grazie alla trasmissione diretta dell'energia
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/273916-82/product-image/720x410/rb-10-pz-aii-65-apc-2608664476.png
MAIZ 32 EPC Lama per utensili multifunzione Per utensili multifunzione,Bosch,"Lunghezza di 80 mm per una maggiore portata della lama
Il solido sistema di montaggio riduce le oscillazioni per tagli controllati più lunghi
Attacco StarlockMax per il massimo trasferimento della potenza ed un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/252186-82/product-image/720x410/maiz-32-epc-lama-per-utensili-multifunzione-2868743.png
ACZ 85 EC Lama per utensili multifunzione Per utensili multifunzione,Bosch,"Il design acuminato della lama segmentata consente di raggiungere gli angoli stretti
L'HCS è ideale per la lavorazione del legno
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/230732-82/product-image/720x410/acz-85-ec-lama-per-utensili-multifunzione-2867463.png
AIZ 20 AB Lama per utensili multifunzione Per utensili multifunzione,Bosch,"La stretta lama di 20 mm consente un lavoro in filigrana
Il solido sistema di montaggio riduce le oscillazioni e consente tagli ultrasottili
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/230603-82/product-image/720x410/lama-per-taglio-dal-pieno-bim-aiz-20-ab-multi-material-2608661628.png
AIZ 10 AB Lame per utensili multifunzione Per utensili multifunzione,Bosch,"La stretta lama di 10 mm consente un lavoro in filigrana
Il solido sistema di montaggio riduce le oscillazioni e consente tagli ultrasottili
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/230551-82/product-image/720x410/lama-per-tagli-dal-pieno-bim-aiz-10-ab-wood-and-metal-2608661641.png
Arresto di profondità Expert Per utensili multifunzione,Bosch,Presenta una regolazione variabile in continuo per la definizione precisa della profondità di taglio,https://www.bosch-professional.com/it/it/ocsmedia/235013-82/product-image/720x410/limitatore-di-profondita-expert-2608000590.png
Arresto di profondità Basic Per utensili multifunzione,Bosch,"Presenta una regolazione a quattro livelli per la definizione precisa della profondità di taglio
Le profondità di taglio per lame segmentate di 85 e 100 mm sono, rispettivamente, 8, 10, 12, 14 mm e 14, 16, 18, 20 mm",https://www.bosch-professional.com/it/it/ocsmedia/237782-82/product-image/720x410/limitatore-di-profondita-basic-2608000589.png
Lama EXPERT Thick Tough Metal S555CHC Per seghe universali,Bosch,"Lunga durata nel taglio del metallo spesso e resistente
Eccezionale durata garantita da Bosch Carbide Technology
Corpo largo per tagli precisi e diritti
Adatto a tutte le seghe universali con codolo a S",https://www.bosch-professional.com/it/it/ocsmedia/350403-82/product-image/720x410/lama-per-seghe-universali-s-555-chc-expert-'thick-tough-metal'-1-pz-2608900364.png
Lama per seghetto alternativo EXPERT Hardwood fast T144DHM Per seghetti alternativi,Bosch,"Lunga durata nel taglio del legno duro e composito
Eccezionale durata garantita da Bosch Carbide Technology
Passo dei denti progressivo per tagliare materiali di ogni spessore
Adatto a tutti i seghetti alternativi con codolo a T",https://www.bosch-professional.com/it/it/ocsmedia/352936-82/product-image/720x410/lama-per-seghetto-alternativo-expert-hardwood-fast-t144dhm-2867639.png
Lama per tagli dal pieno EXPERT AIZ 20 AIT MetalMax Per utensili multifunzione,Bosch,"Lunga durata nel taglio del metallo duro
Eccezionale durata garantita da Bosch Carbide Technology
Il rivestimento extra rende il metallo duro più resistente
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/349817-82/product-image/720x410/lama-per-tagli-dal-pieno-expert-aiz-20-ait-metalmax-2867232.png
"EXPERT Power Change Plus con punta di centraggio Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"Cambio delle seghe a tazza e delle punte a elevata velocità
Beneficia della massima efficienza con uno dei sistemi Quick Change di Bosch
Compatibile con la gamma completa di seghe a tazza
Da utilizzare con il mandrino senza chiave Bosch Power Change Plus: offre precisione e robustezza",https://www.bosch-professional.com/it/it/ocsmedia/352924-82/product-image/720x410/mandrino-per-sistema-di-seghe-a-tazza-expert-power-change-plus-11-mm-punta-hss-g-7-15-x-105-mm-2-pz-2608900527.png
Lama EXPERT Thick Tough Metal S955CHC Per seghe universali,Bosch,"Lunga durata nel taglio del metallo spesso e resistente
Eccezionale durata garantita da Bosch Carbide Technology
Corpo largo per tagli precisi e diritti
Adatto a tutte le seghe universali con codolo a S",https://www.bosch-professional.com/it/it/ocsmedia/352740-82/product-image/720x410/lama-expert-thick-tough-metal-s955chc-2867677.png
Lama per tagli dal pieno EXPERT AIZ 32 AIT MetalMax Per utensili multifunzione,Bosch,"Lunga durata nel taglio del metallo duro
Eccezionale durata garantita da Bosch Carbide Technology
Il rivestimento extra rende il metallo duro più resistente
Attacco Starlock per il trasferimento ottimale della potenza e un pratico cambio lama in 3 secondi",https://www.bosch-professional.com/it/it/ocsmedia/349825-82/product-image/720x410/lama-per-tagli-dal-pieno-expert-aiz-32-ait-metalmax-2867234.png
"EXPERT Power Change Plus con punta di centraggio Per trapani/avvitatori rotanti, Per trapani a percussione/avvitatori a impulsi",Bosch,"Cambio delle seghe a tazza e delle punte a elevata velocità
Beneficia della massima efficienza con uno dei sistemi Quick Change di Bosch
Compatibile con la gamma completa di seghe a tazza
Da utilizzare con il mandrino senza chiave Bosch Power Change Plus: offre precisione e robustezza",https://www.bosch-professional.com/it/it/ocsmedia/350662-82/product-image/720x410/mandrino-per-sistema-di-seghe-a-tazza-expert-power-change-plus-11-mm-punta-tct-8-5-x-105-mm-2-pz-2608900526.png
Lama EXPERT Thick Tough Metal S1155CHC Per seghe universali,Bosch,"Lunga durata nel taglio del metallo spesso e resistente
Eccezionale durata garantita da Bosch Carbide Technology
Corpo largo per tagli precisi e diritti
Adatto a tutte le seghe universali con codolo a S",https://www.bosch-professional.com/it/it/ocsmedia/352749-82/product-image/720x410/lama-expert-thick-tough-metal-s1155chc-2867674.png
Lama per seghetto alternativo EXPERT Laminate Clean T128BHM Per seghetti alternativi,Bosch,"Lunga durata per tagli puliti nel laminato
Eccezionale durata garantita da Bosch Carbide Technology
Il listello in metallo duro fornisce rigidità e resistenza
Adatto a tutti i seghetti alternativi con codolo a T",https://www.bosch-professional.com/it/it/ocsmedia/352941-82/product-image/720x410/lama-per-seghetto-alternativo-expert-laminate-clean-t128bhm-3-pz-2608900542.png
