name,brand,description,price,image_url,product_page_url
SAITDIAM-CT JV CORONA CONTINUA,SAIT,"Disco professionale a corona continua di livello TOP per il taglio estremamente veloce e senza scheggiature di gres, gres porcellanato e ceramiche.Corona con geometria e profilo innovativi per esaltare le performance.",N/A,https://www.sait-abr.com/68360-large_default/sait-saitdiam-disco-diamantato-taglio-corona-continua-jv.jpg,https://www.sait-abr.com/it/top/2634-45110-sait-saitdiam-disco-diamantato-taglio-corona-continua-jv.html#/34655-imballo-3/39319-diametro-115/39402-prodotto-saitdiam_ct_jv/39500-foro_centrale-2223/40005-spessore-12
SAITLAM-DOUBLE   Z,SAIT,"Disco abrasivo lamellare a doppia lamella con supporto in fibra di vetro.Tela con zirconio.
- Lunga durata.",N/A,https://www.sait-abr.com/75870-large_default/sait-winner-saitlam-double.jpg,https://www.sait-abr.com/it/winner/2771-40900-sait-winner-saitlam-double.html#/34552-imballo-10/35561-grana-36/38859-prodotto-saitlam_double_z/39238-dimensioni-180_x_2223
SAITLAM-TE   S,SAIT,"Disco abrasivo lamellare con supporto in fibra di vetro.Tela “speciale” in polycotton con abrasivo ceramico.
- Utilizzo professionale, lunga durata.
Consigliato utilizzo con elettroutensili ad elevata potenza.",N/A,https://www.sait-abr.com/75865-large_default/sait-topceramic-saitlam-te.jpg,https://www.sait-abr.com/it/ceramic/393-40825-sait-topceramic-saitlam-te.html#/34896-imballo-20/35481-grana-40/39237-dimensioni-115_x_2223/39249-prodotto-saitlam_te_s
SAITPAD-BZ,SAIT,"Platorello in polimero per dischi abrasivi su fibra.
SAITPAD-DH: flessibilità media, indicato per lavorazioni di superfici piane e arrotondate.SAITPAD-DHHARD: indicato per lavorazioni che richiedono rigidità e resistenza alla fatica per l’elevata pressione di lavoro, in particolare asportazione calamina.",N/A,https://www.sait-abr.com/76050-large_default/sait-platorello-polimero-bombato-saitpad-bz.jpg,https://www.sait-abr.com/it/saitpad-bz/2704-44184-sait-platorello-polimero-bombato-saitpad-bz.html#/39654-note-flessbilita_media/39659-prodotto-saitpad_bz/39660-o_dischi_su_fibra-180/39695-attacco-m14/39910-diametro-168
LE 14-7 125 INOX,SAIT,"Macchina INOXFLEX 1400 watt - Ø mola/disco 115-125 mm, Con regolazione della velocità
• Elettronica a microprocessore VR: preselezione del numero di giri, stabilizzazione del numero di giri tramite dinamo tachimetrica, avviamento progressivo, blocco contro partenze dopo l'interruzione della corrente, protezione contro il sovraccarico e controllo della temperatura.• Motore ad alto rendimento per elevate prestazioni.• Ingranaggio riduttore speciale: per una coppia elevata nelle velocità medio/basse. Evita la formazione di aloni bluastri e distorsioni causati dalla produzione di calore.• Impugnatura SoftVib con chiave brevettata.• Cuffia di protezione regolabile senza chiavi.• Arresto dell’albero porta utensile.",N/A,https://www.sait-abr.com/73439-large_default/rotativa-mafx-w.jpg,https://www.sait-abr.com/it/flex/2794-rotativa-mafx-w.html
SAITLAM-UK Z,SAIT,"Disco abrasivo lamellare con supporto in fibra di vetro.Tela con zirconio.
- Lunga durata.
Consigliato utilizzo con elettroutensili ad elevata potenza.",N/A,https://www.sait-abr.com/75719-large_default/sait-premium-saitlam-ukz.jpg,https://www.sait-abr.com/it/premium/398-40841-sait-premium-saitlam-ukz.html#/34896-imballo-20/35481-grana-40/39237-dimensioni-115_x_2223/39245-prodotto-saitlam_uk_z
SAITDIAM D-VEL 100 D (DRY),SAIT,"Disco autoaggrappante, alto rendimento per la lavorazione di graniti, marmi, pietra. Utilizzo a secco.Nella lavorazione di marmo bianco e di materiali lapidei chiari, i dischi se usati a secco possono macchiare; si consiglia pertanto l’utilizzo ad umido.N° di giri consigliato 2.000-2.500 1/min.Velocità max 4.000 1/min.",N/A,https://www.sait-abr.com/76191-large_default/sait-saitdiam-disco-diamantato-autoaggrappante-dv-100d.jpg,https://www.sait-abr.com/it/dischi-autogrip/2636-45174-sait-saitdiam-disco-diamantato-autoaggrappante-dv-100d.html#/34557-imballo-5/36376-grana-50/39451-diametro-100/40020-prodotto-saitdiam_d_vel_100_d/40023-foro_centrale-18
SAITPAD-DH,SAIT,"Platorello componibile per dischi abrasivi su fibra.
Indicato per lavorazioni di cordoni di saldatura e spigoli.Il platorello è composto da più dischi sovrapposti; è possibile sostituire il solo disco esterno quando usurato.SAITPAD-DH: flessibilità media, formato da 3 dischi, per pressioni di lavoro medie.SAITPAD-DHHARD: formato da 4 dischi, per pressioni di lavoro elevate.
Idoneo per dischi piani e semi-bombati.",N/A,https://www.sait-abr.com/76051-large_default/sait-platorello-componibile-saitpad-dh.jpg,https://www.sait-abr.com/it/saitpad-dh/2706-44190-sait-platorello-componibile-saitpad-dh.html#/39654-note-flessbilita_media/39656-prodotto-saitpad_dh/39660-o_dischi_su_fibra-180/39695-attacco-m14/39908-diametro-170
LG 1704 VR,SAIT,"Levigatrice a secco 1500 watt - Ø max dischi autoaggrappanti 180 mm, Con regolazione della velocità
Elettronica ad onda piena VR: con preselezione e stabilizzazione del numero di giri, avviamento progressivo, blocco contro partenze dopo l'interruzione della corrente e protezione contro il sovraccarico.• Motore ad alto rendimento per elevate prestazioni.• Arresto albero portamola: facile sostituzione degli accessori.• Particolarmente indicata per l’impiego di dischi velcrati.• La calotta posizionata esattamente sopra la testa di bocciardatura consente il controllo ottimale della macchina.",N/A,https://www.sait-abr.com/73451-large_default/rotativa-mafx-w.jpg,https://www.sait-abr.com/it/flex/2795-rotativa-mafx-w.html
PLANET-ONE   Z,SAIT,Disco abrasivo lamellare con supporto in polimero.Tela in zirconio. Impiego universale.Specifico per metalli ferrosi e non ferrosi.,N/A,https://www.sait-abr.com/76402-large_default/sait-planet-onez.jpg,https://www.sait-abr.com/it/planet/92-40930-sait-planet-onez.html#/35098-imballo-40/35481-grana-40/39237-dimensioni-115_x_2223/39267-prodotto-planet_one_z
