name,brand,description,price,image_url,product_page_url
Sikafloor®-14 Pronto,Sika,Legante bicomponente a base di resine polimetilmetacrilate per malte da livellamento e massetti autolivellanti.,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/industria-alimentareedellebevande/aree-umide/prodotti/sikafloor-14-pronto.html
Sikafloor®-15 Pronto,Sika,Legante bicomponente elastomerico a base di resine polimetilmetacrilate per malte da livellamento e massetti autolivellanti.,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/edifici-pubblicieresidenziali/balconi-terrazzescale/prodotti/sikafloor-15-pronto.html
Sikafloor®-150,Sika,"PRIMER BICOMPONENTE EPOSSIDICO, MALTA DA LIVELLAMENTO O MASSETTO EPOSSIDICO",N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/edifici-pubblicieresidenziali/pavimenti-in-resina/prodotti/sikafloor-150.html
Sikafloor®-151,Sika,"PRIMER EPOSSIDICO, MALTA DA LIVELLAMENTO E MASSETTO",N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/edifici-pubblicieresidenziali/balconi-terrazzescale/prodotti/sikafloor-151.html
Sikafloor®-154 W,Sika,Primer epossidico bicomponente a base acquosa per supporti cementizi,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/pavimentazioni-sportive/rivestimenti-acrilici/sikafloor-154-w.html
Sikafloor®-155 WN,Sika,"Primer epossidico bicomponente, in emulsione acquosa",N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/aree-di-stoccaggiologisticheecommerciali/rivestimenti/prodotti/sikafloor-155-wn.html
Sikafloor®-169,Sika,Legante epossidico bicomponente a basse emissioni di VOC,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/edifici-pubblicieresidenziali/pavimenti-in-resina/prodotti/sikafloor-169.html
Sikafloor®-17 Pronto,Sika,Rivestimento bicomponente a base di resine polimetilmetacrilate per aree umide o celle frigorifere.,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/industria-alimentareedellebevande/aree-umide/prodotti/sikafloor-17-pronto.html
Sikafloor®-18 Pronto,Sika,Rivestimento bicomponente flessibile per aree interne ed esterne a base di resine polimetilmetacrilate,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/edifici-pubblicieresidenziali/balconi-terrazzescale/prodotti/sikafloor-18-pronto.html
Sikafloor®-2 SynTop,Sika,Spolvero non metallico per strato d'usura di pavimentazioni,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/aree-di-stoccaggiologisticheecommerciali/spolveri/sikafloor-2-syntop.html
Sikafloor®-200 Level (IT),Sika,LIVELLINA CEMENTIZIA POLIMERO MODIFICATA PER PAVIMENTI RESIDENZIALI DA 3–40 MM,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/edifici-pubblicieresidenziali/sottofondi-cementizi/sikafloor-200-levelit.html
Sikafloor®-2020,Sika,Rivestimento monocomponente colorato in dispersione acquosa.,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/pavimentazioni-sportive/rivestimenti-acrilici/sikafloor-2020.html
Sikafloor®-2030,Sika,"Strato di regolarizzazione acrilico a base acqua,monocomponente e colorato.",N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/pavimentazioni-sportive/rivestimenti-acrilici/sikafloor-2030.html
Sikafloor®-2040,Sika,Resina acrilica a base acqua per pavimentazioni,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/pavimentazioni-sportive/rivestimenti-acrilici/sikafloor-2040.html
Sikafloor®-2100,Sika,Rivestimento per pavimenti pedonali a base di resina epossi-acrilica a base acqua,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/pavimentazioni-sportive/rivestimenti-acrilici/sikafloor-2100.html
Sikafloor®-220 W Conductive,Sika,Primer epossidico bicomponente elettroconduttivo,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/aree-con-requisitiesdeconduttivi/prodotti/sikafloor-220-wconductive.html
Sikafloor®-2350 ESD,Sika,Rivestimento epossidico elettrostatico per pavimenti conduttivi,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/aree-sterili/prodotti/sikafloor-2350-esd.html
Sikafloor®-2510 W,Sika,Finitura epossidica all'acqua con basse emissioni di VOC,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/edifici-pubblicieresidenziali/pavimenti-in-resina/prodotti/sikafloor-2510-w.html
Sikafloor®-262 AS N,Sika,Resina epossidica autolivellante per pavimenti a conducibilità elettrica,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/aree-con-requisitiesdeconduttivi/prodotti/sikafloor-262-asn.html
Sikafloor®-262 AS N Thixo,Sika,"Resina epossidica per pavimenti a conducibilità elettrica, finitura a buccia d'arancia.",N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/aree-con-requisitiesdeconduttivi/prodotti/sikafloor-262-asnthixo.html
Sikafloor®-263 SL N,Sika,RESINA EPOSSIDICA BICOMPONENTE PER RIVESTIMENTI AUTOLIVELLANTI O MULTISTRATO,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/aree-produttive-ediprocesso/aree-umide/prodotti/sikafloor-263-sln.html
Sikafloor®-264 N,Sika,RESINA EPOSSIDICA BICOMPONENTE COLORATA PER RIVESTIMENTI AUTOLIVELLANTI O STRATI DI FINITURA,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/aree-produttive-ediprocesso/aree-umide/prodotti/sikafloor-264-n.html
Sikafloor®-264 N Thixo,Sika,RESINA EPOSSIDICA BICOMPONENTE PER VERNICIATURE A RULLO CON FINITURA A BUCCIA D'ARANCIA,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/aree-produttive-ediprocesso/aree-asciutte/prodotti/sikafloor-264-nthixo.html
Sikafloor®-2640,Sika,"Epossidico bicomponente, colorato e a rapido indurimento.",N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/industria-alimentareedellebevande/aree-asciutte/prodotti/sikafloor-2640.html
Sikafloor®-3 QuartzTop (IT),Sika,Premiscelato di quarzi selezionati da applicare a spolvero per la realizzazione di strati di usura su pavimenti in calcestruzzo.,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/aree-di-stoccaggiologisticheecommerciali/spolveri/sikafloor-3-quartztopit.html
Sikafloor®-300 Level,Sika,Livellina cementizia polimero modificata per spessori da 1 a 10 mm in classe C30-F7,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/edifici-pubblicieresidenziali/sottofondi-cementizi/sikafloor-300-level.html
Sikafloor®-300 Rapid Level,Sika,"Livellina cementizia rapida, polimero modificata per spessori da 1 a 10 mm in classe C50-F10",N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/edifici-pubblicieresidenziali/sottofondi-cementizi/sikafloor-300-rapidlevel.html
Sikafloor®-3000,Sika,"Resina poliuretanica bicomponente, alifatica, autolivellante a basso contenuto di VOC, parte dei sistemi Sika Comfortfloor®",N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/edifici-pubblicieresidenziali/pavimenti-in-resina/prodotti/sikafloor-3000.html
Sikafloor®-304 W,Sika,"Rivestimento di finitura trasparente, opaco, bicomponente, a base di resina poliuretanica.",N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/edifici-pubblicieresidenziali/microcementi/sikafloor-304-w.html
Sikafloor®-305 W,Sika,"Rivestimento di finitura opaco, colorato, bicomponente, a base di resina poliuretanica, parte dei sistemi Sika ComfortFloor®",N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/industria-alimentareedellebevande/pareti-e-soffitti/prodotti/sikafloor-305-w.html
Sikafloor®-305 W ESD,Sika,"Rivestimento di finitura poliuretanico a base acqua, ESD, opaco, colorato e bicomponente",N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/aree-con-requisitiesdeconduttivi/prodotti/sikafloor-305-wesd.html
Sikafloor®-3240,Sika,"Autolivellante poliuretanico, bicomponente, semi-elastico e a bassa emissione di VOC",N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/aree-con-requisitiesdeconduttivi/prodotti/sikafloor-3240.html
Sikafloor®-330,Sika,"RESINA POLIURETANICA BICOMPONENTE, ELASTICA, AUTOLIVELLANTE E A BASSE EMISSIONI DI VOC.",N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/edifici-pubblicieresidenziali/pavimenti-in-resina/prodotti/sikafloor-330.html
Sikafloor®-3310,Sika,Autolivellante poliuretanico bicomponente e a bassa emissione di VOC.,N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/edifici-pubblicieresidenziali/pavimenti-in-resina/prodotti/sikafloor-3310.html
Sikafloor®-359 N,Sika,"Finitura poliuretanica semi-elastica, bicomponente, colorata",N/A,N/A,https://ita.sika.com/it/edilizia/pavimentazioni-epareti/aree-per-parcheggi/piani-superiori-eareeesterne/prodotti/sikafloor-359-n.html
